Pavadinimas,Metai,Kėbulo tipas,Kaina,Kuras,Pavarų dėžė,Variklis,Rida,Miestas,Nuoroda
Skoda Superb,2020,Hečbekas,16 000 €,Dyzelinas,Automatinė,"2.0 l., 110 kW",327 000 km,Alytus,https://autoplius.lt/skelbimai/skoda-superb-2-0-l-hecbekas-2020-dyzelinas-30069395.html
Skoda Octavia,2021-06,Universalas,16 400 €,Dyzelinas,Automatinė,"2.0 l., 110 kW",199 906 km,Kaunas,https://autoplius.lt/skelbimai/skoda-octavia-2-0-l-universalas-2021-dyzelinas-29895320.html
Skoda Superb,2020-07,Universalas,16 450 €,Dyzelinas,Automatinė,"1.6 l., 88 kW",236 845 km,Kaunas,https://autoplius.lt/skelbimai/skoda-superb-1-6-l-universalas-2020-dyzelinas-29675359.html
Skoda Karoq,2019-01,Visureigis / Krosoveris,16 999 €,Dyzelinas,Automatinė,"1.6 l., 85 kW",182 625 km,Klaipėda,https://autoplius.lt/skelbimai/skoda-karoq-1-6-l-visureigis-krosoveris-2019-dyzelinas-29891792.html
Skoda Karoq,2021-04,Visureigis / Krosoveris,16 300 €,Benzinas,Automatinė,"1.5 l., 110 kW",100 000 km,Šiauliai,https://autoplius.lt/skelbimai/skoda-karoq-1-5-l-visureigis-krosoveris-2021-benzinas-29697023.html
Skoda Karoq,2019,Visureigis / Krosoveris,16 450 €,Benzinas,Automatinė,"1.5 l., 110 kW",172 000 km,Vilnius,https://autoplius.lt/skelbimai/skoda-karoq-1-5-l-visureigis-krosoveris-2019-benzinas-29681791.html
Skoda Octavia,2020-12,Universalas,16 900 €,Benzinas,Automatinė,"1.5 l., 110 kW",78 300 km,Vilnius,https://autoplius.lt/skelbimai/skoda-octavia-1-5-l-universalas-2020-benzinas-28990725.html
Skoda Octavia,2023-05,Universalas,16 500 €,Benzinas / elektra,Automatinė,"1.5 l., 110 kW",208 998 km,Vilnius,https://autoplius.lt/skelbimai/skoda-octavia-1-5-l-universalas-2023-benzinas-elektra-30056233.html
Skoda Karoq,2024,Visureigis / Krosoveris,16 900 €,Benzinas,Automatinė,"1.5 l., 110 kW",13 950 km,Šiauliai,https://autoplius.lt/skelbimai/skoda-karoq-1-5-l-visureigis-krosoveris-2024-benzinas-30041975.html
Skoda Karoq,2022-09,Visureigis / Krosoveris,16 928 €,Benzinas,Automatinė,"1.5 l., 110 kW",173 891 km,Marijampolė,https://autoplius.lt/skelbimai/skoda-karoq-1-5-l-visureigis-krosoveris-2022-benzinas-30031821.html
Skoda Octavia,2021-04,Universalas,16 700 €,Benzinas / elektra,Automatinė,"1.5 l., 110 kW",77 200 km,Vilnius,https://autoplius.lt/skelbimai/skoda-octavia-1-5-l-universalas-2021-benzinas-elektra-30015305.html
Skoda Superb,2019-06,Sedanas,16 999 €,Benzinas,Automatinė,"1.5 l., 110 kW",96 193 km,Kaunas,https://autoplius.lt/skelbimai/skoda-superb-1-5-l-sedanas-2019-benzinas-29921411.html
Skoda Superb,2020-12,Universalas,16 850 €,Benzinas / elektra,Automatinė,"1.4 l., 160 kW",134 000 km,Vilnius,https://autoplius.lt/skelbimai/skoda-superb-1-4-l-universalas-2020-benzinas-elektra-29336948.html
Skoda Octavia,2021-09,Universalas,16 700 €,Benzinas / elektra,Automatinė,"1.4 l., 150 kW",137 000 km,Šiauliai,https://autoplius.lt/skelbimai/skoda-octavia-1-4-l-universalas-2021-benzinas-elektra-30038369.html
Skoda Octavia,2021-10,Universalas,16 300 €,Benzinas / elektra,Automatinė,"1.4 l., 150 kW",133 963 km,Vilnius,https://autoplius.lt/skelbimai/skoda-octavia-1-4-l-universalas-2021-benzinas-elektra-30058953.html
Skoda Kodiaq,2017-09,Visureigis / Krosoveris,16 300 €,Benzinas,Automatinė,"1.4 l., 110 kW",199 780 km,Kaunas,https://autoplius.lt/skelbimai/skoda-kodiaq-1-4-l-visureigis-krosoveris-2017-benzinas-29967235.html
Skoda Enyaq,2021-06,Visureigis / Krosoveris,17 500 €,"Elektra, 62 kWh",Automatinė,"Elektra, 62 kWh",183 000 km,Kaunas,https://autoplius.lt/skelbimai/skoda-enyaq-62-kwh-visureigis-krosoveris-2021-elektra-29792883.html
Skoda Enyaq,2021-04,Visureigis / Krosoveris,17 500 €,"Elektra, 62 kWh",Automatinė,"Elektra, 62 kWh",175 000 km,Kaunas,https://autoplius.lt/skelbimai/skoda-enyaq-62-kwh-visureigis-krosoveris-2021-elektra-29533117.html
Skoda Octavia,2018-06,Sedanas,17 000 €,Benzinas,Mechaninė,"2.0 l., 220 kW",160 000 km,Vilnius,https://autoplius.lt/skelbimai/skoda-octavia-2-0-l-sedanas-2018-benzinas-29394324.html
Skoda Superb,2020-05,Universalas,17 500 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",205 000 km,Kaunas,https://autoplius.lt/skelbimai/skoda-superb-2-0-l-universalas-2020-dyzelinas-29657861.html
Skoda Superb,2019-12,Sedanas,17 000 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",226 000 km,Vilnius,https://autoplius.lt/skelbimai/skoda-superb-2-0-l-sedanas-2019-dyzelinas-30048595.html
Skoda Superb,2020-02,Universalas,17 500 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",282 640 km,Klaipėda,https://autoplius.lt/skelbimai/skoda-superb-2-0-l-universalas-2020-dyzelinas-29958677.html
Skoda Superb,2019-10,Universalas,17 900 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",232 450 km,Tauragė,https://autoplius.lt/skelbimai/skoda-superb-2-0-l-universalas-2019-dyzelinas-29678305.html
Skoda Superb,2019-12,Hečbekas,17 500 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",164 844 km,Alytus,https://autoplius.lt/skelbimai/skoda-superb-2-0-l-hecbekas-2019-dyzelinas-30076871.html
Skoda Superb,2019-11,Universalas,17 400 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",192 000 km,Vilnius,https://autoplius.lt/skelbimai/skoda-superb-2-0-l-universalas-2019-dyzelinas-29910401.html
Skoda Octavia,2019-06,Universalas,17 400 €,Dyzelinas,Automatinė,"2.0 l., 135 kW",201 077 km,Vilnius,https://autoplius.lt/skelbimai/skoda-octavia-2-0-l-universalas-2019-dyzelinas-29448964.html
Skoda Octavia,2020-03,Universalas,17 900 €,Dyzelinas,Automatinė,"2.0 l., 135 kW",122 000 km,Vilnius,https://autoplius.lt/skelbimai/skoda-octavia-2-0-l-universalas-2020-dyzelinas-30006327.html
Skoda Kodiaq,2017-10,Visureigis / Krosoveris,17 750 €,Benzinas,Automatinė,"2.0 l., 132 kW",156 000 km,Vilnius,https://autoplius.lt/skelbimai/skoda-kodiaq-2-0-l-visureigis-krosoveris-2017-benzinas-29910725.html
Skoda Superb,2021-06,Universalas,17 900 €,Dyzelinas,Automatinė,"2.0 l., 110 kW",249 000 km,Vilnius,https://autoplius.lt/skelbimai/skoda-superb-2-0-l-universalas-2021-dyzelinas-29876958.html
Skoda Octavia,2021-12,Universalas,17 650 €,Dyzelinas,Automatinė,"2.0 l., 110 kW",162 983 km,Klaipėda,https://autoplius.lt/skelbimai/skoda-octavia-2-0-l-universalas-2021-dyzelinas-29059005.html
Skoda Superb,2022-03,Universalas,17 800 €,Dyzelinas,Automatinė,"2.0 l., 110 kW",190 200 km,Vilnius,https://autoplius.lt/skelbimai/skoda-superb-2-0-l-universalas-2022-dyzelinas-28527101.html
Skoda Octavia,2022-03,Universalas,17 700 €,Dyzelinas,Automatinė,"2.0 l., 110 kW",123 122 km,Vilnius,https://autoplius.lt/skelbimai/skoda-octavia-2-0-l-universalas-2022-dyzelinas-29994627.html
Skoda Octavia Scout,2021-12,Universalas,17 993 €,Dyzelinas,Automatinė,"2.0 l., 110 kW",186 500 km,Vilnius,https://autoplius.lt/skelbimai/skoda-octavia-scout-2-0-l-universalas-2021-dyzelinas-30077945.html
Skoda Kodiaq,2018-01,Vienatūris,17 700 €,Dyzelinas,Automatinė,"2.0 l., 110 kW",133 070 km,Vilnius,https://autoplius.lt/skelbimai/skoda-kodiaq-2-0-l-vienaturis-2018-dyzelinas-30033685.html
Skoda Karoq,2022-11,Visureigis / Krosoveris,17 800 €,Dyzelinas,Automatinė,"2.0 l., 110 kW",203 500 km,Vilnius,https://autoplius.lt/skelbimai/skoda-karoq-2-0-l-visureigis-krosoveris-2022-dyzelinas-30066463.html
Skoda Kamiq,2020-10,Visureigis / Krosoveris,17 900 €,Dyzelinas,Automatinė,"1.6 l., 85 kW",90 000 km,Kaunas,https://autoplius.lt/skelbimai/skoda-kamiq-1-6-l-visureigis-krosoveris-2020-dyzelinas-29753379.html
Skoda Karoq,2019-01,Visureigis / Krosoveris,17 300 €,Dyzelinas,Automatinė,"1.6 l., 85 kW",129 450 km,Šiauliai,https://autoplius.lt/skelbimai/skoda-karoq-1-6-l-visureigis-krosoveris-2019-dyzelinas-30031731.html
Skoda Karoq,2020-06,Visureigis / Krosoveris,17 100 €,Benzinas,Automatinė,"1.5 l., 110 kW",160 527 km,Kaunas,https://autoplius.lt/skelbimai/skoda-karoq-1-5-l-visureigis-krosoveris-2020-benzinas-29882156.html
Skoda Octavia,2023-09,Hečbekas,17 990 €,Benzinas / elektra,Automatinė,"1.5 l., 110 kW",112 000 km,Klaipėda,https://autoplius.lt/skelbimai/skoda-octavia-1-5-l-hecbekas-2023-benzinas-elektra-29297554.html
Skoda Karoq,2020-05,Visureigis / Krosoveris,17 300 €,Benzinas,Automatinė,"1.5 l., 110 kW",207 750 km,Kaunas,https://autoplius.lt/skelbimai/skoda-karoq-1-5-l-visureigis-krosoveris-2020-benzinas-30056997.html
Skoda Karoq,2020-06,Visureigis / Krosoveris,17 900 €,Benzinas,Automatinė,"1.5 l., 110 kW",207 000 km,Kaunas,https://autoplius.lt/skelbimai/skoda-karoq-1-5-l-visureigis-krosoveris-2020-benzinas-29610913.html
Skoda Kodiaq,2020-02,Visureigis / Krosoveris,17 900 €,Benzinas,Automatinė,"1.5 l., 110 kW",208 000 km,Kaunas,https://autoplius.lt/skelbimai/skoda-kodiaq-1-5-l-visureigis-krosoveris-2020-benzinas-29090681.html
Skoda Superb,2020-03,Universalas,17 300 €,Benzinas,Automatinė,"1.5 l., 110 kW",140 700 km,Vilnius,https://autoplius.lt/skelbimai/skoda-superb-1-5-l-universalas-2020-benzinas-29981557.html
Skoda Octavia,2021-01,Hečbekas,17 250 €,Benzinas,Mechaninė,"1.5 l., 110 kW",86 124 km,Vilnius,https://autoplius.lt/skelbimai/skoda-octavia-1-5-l-hecbekas-2021-benzinas-30052903.html
Skoda Karoq,2020-10,Visureigis / Krosoveris,17 200 €,Benzinas,Automatinė,"1.5 l., 110 kW",213 000 km,Kaunas,https://autoplius.lt/skelbimai/skoda-karoq-1-5-l-visureigis-krosoveris-2020-benzinas-29995561.html
Skoda Octavia,2022-10,Universalas,17 499 €,Benzinas / elektra,Automatinė,"1.4 l., 150 kW",162 500 km,Vilnius,https://autoplius.lt/skelbimai/skoda-octavia-1-4-l-universalas-2022-benzinas-elektra-29559937.html
Skoda Octavia,2021-08,Universalas,17 200 €,Benzinas / elektra,Automatinė,"1.4 l., 150 kW",160 500 km,Šiauliai,https://autoplius.lt/skelbimai/skoda-octavia-1-4-l-universalas-2021-benzinas-elektra-30046931.html
Skoda Superb,2022,Sedanas,17 990 €,Benzinas / elektra,Automatinė,"1.4 l., 115 kW",,Kaunas,https://autoplius.lt/skelbimai/skoda-superb-1-4-l-sedanas-2022-benzinas-elektra-29549829.html
Skoda Superb,2021-08,Universalas,17 200 €,Benzinas / elektra,Automatinė,"1.4 l., 115 kW",200 000 km,Vilkaviškis,https://autoplius.lt/skelbimai/skoda-superb-1-4-l-universalas-2021-benzinas-elektra-30056657.html
Skoda Kamiq,2019-10,Visureigis / Krosoveris,17 500 €,Benzinas,Automatinė,"1.0 l., 85 kW",88 700 km,Vilnius,https://autoplius.lt/skelbimai/skoda-kamiq-1-0-l-visureigis-krosoveris-2019-benzinas-29473376.html
Skoda Octavia,2021-05,Universalas,17 799 €,Benzinas,Automatinė,"1.0 l., 81 kW",63 000 km,Kaunas,https://autoplius.lt/skelbimai/skoda-octavia-1-0-l-universalas-2021-benzinas-29738183.html
Skoda Kamiq,2022-04,Visureigis / Krosoveris,17 300 €,Benzinas,Automatinė,"1.0 l., 81 kW",35 000 km,Vilnius,https://autoplius.lt/skelbimai/skoda-kamiq-1-0-l-visureigis-krosoveris-2022-benzinas-29895920.html
Skoda Superb,2021-05,Universalas,18 990 €,Benzinas / elektra,Automatinė,160 kW,166 353 km,Vilnius,https://autoplius.lt/skelbimai/skoda-superb-universalas-2021-benzinas-elektra-30059119.html
Skoda Karoq,2023-07,Visureigis / Krosoveris,18 500 €,Dyzelinas,Mechaninė,"2.0 l., 85 kW",133 093 km,Tauragė,https://autoplius.lt/skelbimai/skoda-karoq-2-0-l-visureigis-krosoveris-2023-dyzelinas-30051881.html
Skoda Octavia,2018-04,Universalas,18 300 €,Benzinas,Automatinė,"2.0 l., 169 kW",104 962 km,Kaunas,https://autoplius.lt/skelbimai/skoda-octavia-2-0-l-universalas-2018-benzinas-29445080.html
Skoda Superb,2021-07,Universalas,18 500 €,Dyzelinas,Automatinė,"2.0 l., 147 kW",122 000 km,Vilnius,https://autoplius.lt/skelbimai/skoda-superb-2-0-l-universalas-2021-dyzelinas-29596667.html
Skoda Superb,2021-12,Universalas,18 950 €,Dyzelinas,Automatinė,"2.0 l., 147 kW",209 000 km,Vilnius,https://autoplius.lt/skelbimai/skoda-superb-2-0-l-universalas-2021-dyzelinas-29867868.html
Skoda Octavia,2021,Universalas,18 450 €,Dyzelinas,Automatinė,"2.0 l., 147 kW",200 000 km,Klaipėda,https://autoplius.lt/skelbimai/skoda-octavia-2-0-l-universalas-2021-dyzelinas-30034805.html
Skoda Superb,2019-08,Sedanas,18 000 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",263 212 km,Klaipėda,https://autoplius.lt/skelbimai/skoda-superb-2-0-l-sedanas-2019-dyzelinas-29785557.html
Skoda Octavia Scout,2021-11,Universalas,18 900 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",93 000 km,Kaunas,https://autoplius.lt/skelbimai/skoda-octavia-scout-2-0-l-universalas-2021-dyzelinas-29517940.html
Skoda Kodiaq,2018-01,Visureigis / Krosoveris,18 500 €,Benzinas,Automatinė,"2.0 l., 132 kW",232 923 km,Vilnius,https://autoplius.lt/skelbimai/skoda-kodiaq-2-0-l-visureigis-krosoveris-2018-benzinas-29223766.html
Skoda Kodiaq,2018,Visureigis / Krosoveris,18 200 €,Benzinas,Automatinė,"2.0 l., 132 kW",230 000 km,Klaipėda,https://autoplius.lt/skelbimai/skoda-kodiaq-2-0-l-visureigis-krosoveris-2018-benzinas-29880522.html
Skoda Superb,2022-04,Universalas,18 599 €,Dyzelinas,Automatinė,"2.0 l., 110 kW",200 000 km,Kaunas,https://autoplius.lt/skelbimai/skoda-superb-2-0-l-universalas-2022-dyzelinas-30053929.html
Skoda Octavia,2021-12,Universalas,18 600 €,Dyzelinas,Automatinė,"2.0 l., 110 kW",165 755 km,Vilnius,https://autoplius.lt/skelbimai/skoda-octavia-2-0-l-universalas-2021-dyzelinas-29403126.html
Skoda Superb,2021-02,Hečbekas,18 500 €,Dyzelinas,Automatinė,"2.0 l., 110 kW",145 000 km,Kaunas,https://autoplius.lt/skelbimai/skoda-superb-2-0-l-hecbekas-2021-dyzelinas-29568663.html
Skoda Kodiaq,2017-04,Visureigis / Krosoveris,18 900 €,Dyzelinas,Automatinė,"2.0 l., 110 kW",160 000 km,Klaipėda,https://autoplius.lt/skelbimai/skoda-kodiaq-2-0-l-visureigis-krosoveris-2017-dyzelinas-27882059.html
Skoda Octavia,2021-01,Universalas,18 900 €,Dyzelinas,Automatinė,"2.0 l., 110 kW",197 000 km,Šiauliai,https://autoplius.lt/skelbimai/skoda-octavia-2-0-l-universalas-2021-dyzelinas-28952565.html
Skoda Karoq,2018-10,Visureigis / Krosoveris,18 888 €,Dyzelinas,Automatinė,"2.0 l., 110 kW",180 000 km,Kaunas,https://autoplius.lt/skelbimai/skoda-karoq-2-0-l-visureigis-krosoveris-2018-dyzelinas-29956827.html
Skoda Karoq,2019-03,Visureigis / Krosoveris,18 400 €,Dyzelinas,Automatinė,"2.0 l., 110 kW",168 000 km,Vilnius,https://autoplius.lt/skelbimai/skoda-karoq-2-0-l-visureigis-krosoveris-2019-dyzelinas-29754639.html
Skoda Kodiaq,2019-07,Vienatūris,18 300 €,Benzinas,Automatinė,"1.5 l., 110 kW",215 600 km,Vilnius,https://autoplius.lt/skelbimai/skoda-kodiaq-1-5-l-vienaturis-2019-benzinas-29802429.html
Skoda Karoq,2022-11,Visureigis / Krosoveris,18 800 €,Benzinas,Automatinė,"1.5 l., 110 kW",194 046 km,Kaunas,https://autoplius.lt/skelbimai/skoda-karoq-1-5-l-visureigis-krosoveris-2022-benzinas-29827044.html
Skoda Octavia,2020-06,Hečbekas,18 190 €,Benzinas,Mechaninė,"1.5 l., 110 kW",35 000 km,Vilnius,https://autoplius.lt/skelbimai/skoda-octavia-1-5-l-hecbekas-2020-benzinas-29563921.html
Skoda Karoq,2019,Visureigis / Krosoveris,18 888 €,Benzinas,Automatinė,"1.5 l., 110 kW",140 000 km,Kaunas,https://autoplius.lt/skelbimai/skoda-karoq-1-5-l-visureigis-krosoveris-2019-benzinas-29878474.html
Skoda Fabia,2024-02,Hečbekas,18 450 €,Benzinas,Automatinė,"1.5 l., 110 kW",815 km,Panevėžys,https://autoplius.lt/skelbimai/skoda-fabia-1-5-l-hecbekas-2024-benzinas-29703609.html
Skoda Karoq,2021-06,Visureigis / Krosoveris,18 513 €,Benzinas,Automatinė,"1.5 l., 110 kW",214 525 km,Šiauliai,https://autoplius.lt/skelbimai/skoda-karoq-1-5-l-visureigis-krosoveris-2021-benzinas-29959937.html
Skoda Karoq,2020-07,Visureigis / Krosoveris,18 599 €,Benzinas,Automatinė,"1.5 l., 110 kW",179 350 km,Šiauliai,https://autoplius.lt/skelbimai/skoda-karoq-1-5-l-visureigis-krosoveris-2020-benzinas-29958321.html
Skoda Kodiaq,2021-03,Visureigis / Krosoveris,18 900 €,Benzinas,Automatinė,"1.5 l., 110 kW",191 000 km,Kaunas,https://autoplius.lt/skelbimai/skoda-kodiaq-1-5-l-visureigis-krosoveris-2021-benzinas-29987529.html
Skoda Karoq,2020-09,Visureigis / Krosoveris,18 600 €,Benzinas,Mechaninė,"1.5 l., 110 kW",180 705 km,Šiauliai,https://autoplius.lt/skelbimai/skoda-karoq-1-5-l-visureigis-krosoveris-2020-benzinas-30014255.html
Skoda Octavia,2021-11,Hečbekas,18 900 €,Benzinas,Automatinė,"1.5 l., 110 kW",92 182 km,Vilnius,https://autoplius.lt/skelbimai/skoda-octavia-1-5-l-hecbekas-2021-benzinas-30063913.html
Skoda Karoq,2022-11,Visureigis / Krosoveris,18 755 €,Benzinas,Automatinė,"1.5 l., 110 kW",193 532 km,Marijampolė,https://autoplius.lt/skelbimai/skoda-karoq-1-5-l-visureigis-krosoveris-2022-benzinas-29957083.html
Skoda Karoq,2022-01,Visureigis / Krosoveris,18 400 €,Benzinas,Automatinė,"1.5 l., 110 kW",193 100 km,Šiauliai,https://autoplius.lt/skelbimai/skoda-karoq-1-5-l-visureigis-krosoveris-2022-benzinas-29765407.html
Skoda Karoq,2021-02,Visureigis / Krosoveris,18 400 €,Benzinas,Automatinė,"1.5 l., 110 kW",217 000 km,Kaunas,https://autoplius.lt/skelbimai/skoda-karoq-1-5-l-visureigis-krosoveris-2021-benzinas-29385656.html
Skoda Karoq,2020-10,Visureigis / Krosoveris,18 090 €,Benzinas,Automatinė,"1.5 l., 110 kW",193 055 km,Šiauliai,https://autoplius.lt/skelbimai/skoda-karoq-1-5-l-visureigis-krosoveris-2020-benzinas-30015323.html
Skoda Superb,2021-11,Universalas,18 555 €,Benzinas / elektra,Automatinė,"1.4 l., 160 kW",129 300 km,Vilnius,https://autoplius.lt/skelbimai/skoda-superb-1-4-l-universalas-2021-benzinas-elektra-30015731.html
Skoda Superb,2020-06,Universalas,18 850 €,Benzinas / elektra,Automatinė,"1.4 l., 160 kW",160 172 km,Vilnius,https://autoplius.lt/skelbimai/skoda-superb-1-4-l-universalas-2020-benzinas-elektra-30054293.html
Skoda Octavia,2021-11,Universalas,18 850 €,Benzinas / elektra,Automatinė,"1.4 l., 150 kW",109 124 km,Vilnius,https://autoplius.lt/skelbimai/skoda-octavia-1-4-l-universalas-2021-benzinas-elektra-30027129.html
Skoda Octavia,2021-07,Universalas,18 900 €,Benzinas / elektra,Automatinė,"1.4 l., 150 kW",91 622 km,Vilnius,https://autoplius.lt/skelbimai/skoda-octavia-1-4-l-universalas-2021-benzinas-elektra-30059503.html
Skoda Octavia,2021-07,Universalas,18 897 €,Benzinas / elektra,Automatinė,"1.4 l., 150 kW",153 150 km,Vilnius,https://autoplius.lt/skelbimai/skoda-octavia-1-4-l-universalas-2021-benzinas-elektra-29851560.html
Skoda Superb,2020-12,Universalas,18 900 €,Benzinas / elektra,Automatinė,"1.4 l., 115 kW",134 923 km,Klaipėda,https://autoplius.lt/skelbimai/skoda-superb-1-4-l-universalas-2020-benzinas-elektra-30030745.html
Skoda Octavia,2023-08,Hečbekas,18 500 €,Benzinas / elektra,Automatinė,"1.0 l., 81 kW",90 000 km,Vilnius,https://autoplius.lt/skelbimai/skoda-octavia-1-0-l-hecbekas-2023-benzinas-elektra-29633119.html
Skoda Kamiq,2023-10,Visureigis / Krosoveris,18 300 €,Benzinas,Automatinė,"1.0 l., 81 kW",61 121 km,Vilnius,https://autoplius.lt/skelbimai/skoda-kamiq-1-0-l-visureigis-krosoveris-2023-benzinas-30063953.html
Skoda Scala,2024-05,Hečbekas,18 700 €,Benzinas,Automatinė,"1.0 l., 81 kW",47 550 km,Vilnius,https://autoplius.lt/skelbimai/skoda-scala-1-0-l-hecbekas-2024-benzinas-29451458.html
Skoda Kamiq,2024-04,Visureigis / Krosoveris,18 300 €,Benzinas,Automatinė,"1.0 l., 81 kW",55 000 km,Vilnius,https://autoplius.lt/skelbimai/skoda-kamiq-1-0-l-visureigis-krosoveris-2024-benzinas-29825526.html
Skoda Kamiq,2021-03,Visureigis / Krosoveris,18 399 €,Benzinas,Automatinė,"1.0 l., 81 kW",22 015 km,Kretinga,https://autoplius.lt/skelbimai/skoda-kamiq-1-0-l-visureigis-krosoveris-2021-benzinas-28634705.html
Skoda Enyaq,2022-05,Visureigis / Krosoveris,19 600 €,"Elektra, 82 kWh",Automatinė,"Elektra, 82 kWh",176 000 km,Kaunas,https://autoplius.lt/skelbimai/skoda-enyaq-82-kwh-visureigis-krosoveris-2022-elektra-29657017.html
Skoda Enyaq,2021-09,Visureigis / Krosoveris,19 999 €,"Elektra, 62 kWh",Automatinė,"Elektra, 62 kWh",93 255 km,Marijampolė,https://autoplius.lt/skelbimai/skoda-enyaq-62-kwh-visureigis-krosoveris-2021-elektra-28631697.html
Skoda Superb,2022-11,Universalas,19 999 €,"Benzinas / elektra, 13 kWh",Automatinė,"Benzinas / elektra, 13 kWh",172 000 km,Kaunas,https://autoplius.lt/skelbimai/skoda-superb-universalas-2022-benzinas-elektra-29958601.html
Skoda Superb,2016-05,Hečbekas,19 500 €,Benzinas,Automatinė,"2.0 l., 206 kW",121 000 km,Klaipėda,https://autoplius.lt/skelbimai/skoda-superb-2-0-l-hecbekas-2016-benzinas-29503686.html
Skoda Superb,2020-12,Universalas,19 900 €,Dyzelinas,Automatinė,"2.0 l., 147 kW",196 600 km,Vilnius,https://autoplius.lt/skelbimai/skoda-superb-2-0-l-universalas-2020-dyzelinas-29049763.html
Skoda Superb,2020-09,Universalas,19 500 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",230 000 km,Vilnius,https://autoplius.lt/skelbimai/skoda-superb-2-0-l-universalas-2020-dyzelinas-29662989.html
Skoda Kodiaq,2017,Visureigis / Krosoveris,19 900 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",270 431 km,Vilnius,https://autoplius.lt/skelbimai/skoda-kodiaq-2-0-l-visureigis-krosoveris-2017-dyzelinas-30064893.html
Skoda Superb,2018-07,Universalas,19 900 €,Dyzelinas,Automatinė,"2.0 l., 110 kW",138 000 km,Vilnius,https://autoplius.lt/skelbimai/skoda-superb-2-0-l-universalas-2018-dyzelinas-29292088.html
Skoda Superb,2022-07,Universalas,19 950 €,Dyzelinas,Automatinė,"2.0 l., 110 kW",109 040 km,Marijampolė,https://autoplius.lt/skelbimai/skoda-superb-2-0-l-universalas-2022-dyzelinas-30059035.html
Skoda Kodiaq,2018-04,Visureigis / Krosoveris,19 900 €,Dyzelinas,Automatinė,"2.0 l., 110 kW",195 000 km,Kaunas,https://autoplius.lt/skelbimai/skoda-kodiaq-2-0-l-visureigis-krosoveris-2018-dyzelinas-29757293.html
Skoda Octavia,2022,Universalas,19 950 €,Dyzelinas,Automatinė,"2.0 l., 110 kW",157 000 km,Klaipėda,https://autoplius.lt/skelbimai/skoda-octavia-2-0-l-universalas-2022-dyzelinas-29742649.html
Skoda Kodiaq,2018-10,Visureigis / Krosoveris,19 990 €,Dyzelinas,Automatinė,"2.0 l., 110 kW",159 000 km,Vilnius,https://autoplius.lt/skelbimai/skoda-kodiaq-2-0-l-visureigis-krosoveris-2018-dyzelinas-30060957.html
Skoda Octavia,2025-10,Universalas,19 500 €,Dyzelinas,Automatinė,"2.0 l., 110 kW",3 196 km,Šiauliai,https://autoplius.lt/skelbimai/skoda-octavia-2-0-l-universalas-2025-dyzelinas-29878608.html
